	alignment/bam/SRR20707035_sorted.bam	alignment/bam/SRR20707036_sorted.bam	alignment/bam/SRR20707037_sorted.bam	alignment/bam/SRR20707038_sorted.bam	alignment/bam/SRR20707039_sorted.bam	alignment/bam/SRR20707040_sorted.bam	alignment/bam/SRR20707041_sorted.bam	alignment/bam/SRR20707042_sorted.bam	alignment/bam/SRR20707043_sorted.bam	alignment/bam/SRR20707044_sorted.bam	alignment/bam/SRR20707045_sorted.bam	alignment/bam/SRR20707047_sorted.bam	alignment/bam/SRR20707048_sorted.bam	alignment/bam/SRR20707049_sorted.bam	alignment/bam/SRR20707050_sorted.bam	alignment/bam/SRR20707051_sorted.bam	alignment/bam/SRR20707053_sorted.bam	alignment/bam/SRR20707054_sorted.bam	alignment/bam/SRR20707056_sorted.bam	alignment/bam/SRR20707058_sorted.bam	alignment/bam/SRR20707059_sorted.bam	alignment/bam/SRR20707060_sorted.bam	alignment/bam/SRR20707061_sorted.bam	alignment/bam/SRR20707062_sorted.bam	alignment/bam/SRR20707063_sorted.bam	alignment/bam/SRR20707064_sorted.bam	alignment/bam/SRR20707065_sorted.bam	alignment/bam/SRR20707066_sorted.bam	alignment/bam/SRR20707067_sorted.bam	alignment/bam/SRR20707068_sorted.bam	alignment/bam/SRR20707069_sorted.bam	alignment/bam/SRR20707070_sorted.bam	alignment/bam/SRR20707071_sorted.bam	alignment/bam/SRR20707072_sorted.bam	alignment/bam/SRR20707073_sorted.bam	alignment/bam/SRR20707074_sorted.bam	alignment/bam/SRR20707075_sorted.bam	alignment/bam/SRR20707076_sorted.bam	alignment/bam/SRR20707077_sorted.bam	alignment/bam/SRR20707078_sorted.bam	alignment/bam/SRR20707079_sorted.bam	alignment/bam/SRR20707080_sorted.bam	alignment/bam/SRR20707081_sorted.bam	alignment/bam/SRR20707082_sorted.bam	alignment/bam/SRR20707083_sorted.bam	alignment/bam/SRR20707084_sorted.bam	alignment/bam/SRR20707085_sorted.bam	alignment/bam/SRR20707086_sorted.bam	alignment/bam/SRR20707087_sorted.bam	alignment/bam/SRR20707088_sorted.bam	alignment/bam/SRR20707089_sorted.bam	alignment/bam/SRR20707090_sorted.bam	alignment/bam/SRR20707091_sorted.bam	alignment/bam/SRR20707092_sorted.bam	alignment/bam/SRR20707093_sorted.bam	alignment/bam/SRR20707094_sorted.bam	alignment/bam/SRR20707095_sorted.bam	alignment/bam/SRR20707096_sorted.bam	alignment/bam/SRR20707097_sorted.bam	alignment/bam/SRR20707098_sorted.bam	alignment/bam/SRR20707099_sorted.bam	alignment/bam/SRR20707100_sorted.bam	alignment/bam/SRR20707101_sorted.bam	alignment/bam/SRR20707102_sorted.bam	alignment/bam/SRR20707103_sorted.bam	alignment/bam/SRR20707104_sorted.bam	alignment/bam/SRR20707105_sorted.bam	alignment/bam/SRR20707106_sorted.bam	alignment/bam/SRR20707107_sorted.bam	alignment/bam/SRR20707108_sorted.bam	alignment/bam/SRR20707109_sorted.bam	alignment/bam/SRR20707110_sorted.bam	alignment/bam/SRR20707111_sorted.bam	alignment/bam/SRR20707112_sorted.bam	alignment/bam/SRR20707113_sorted.bam	alignment/bam/SRR20707114_sorted.bam	alignment/bam/SRR20707115_sorted.bam	alignment/bam/SRR20707116_sorted.bam	alignment/bam/SRR20707117_sorted.bam	alignment/bam/SRR20707119_sorted.bam	alignment/bam/SRR20707120_sorted.bam	alignment/bam/SRR20707121_sorted.bam	alignment/bam/SRR20707122_sorted.bam	alignment/bam/SRR20707123_sorted.bam	alignment/bam/SRR20707124_sorted.bam	alignment/bam/SRR20707125_sorted.bam	alignment/bam/SRR20707127_sorted.bam	alignment/bam/SRR20707129_sorted.bam	alignment/bam/SRR20707131_sorted.bam	alignment/bam/SRR20707133_sorted.bam	alignment/bam/SRR20707134_sorted.bam	alignment/bam/SRR20707135_sorted.bam	alignment/bam/SRR20707136_sorted.bam	alignment/bam/SRR20707137_sorted.bam	alignment/bam/SRR20707139_sorted.bam	alignment/bam/SRR20707140_sorted.bam	alignment/bam/SRR20707141_sorted.bam	alignment/bam/SRR20707142_sorted.bam	alignment/bam/SRR20707143_sorted.bam	alignment/bam/SRR20707144_sorted.bam	alignment/bam/SRR20707145_sorted.bam	alignment/bam/SRR20707146_sorted.bam	alignment/bam/SRR20707147_sorted.bam	alignment/bam/SRR20707148_sorted.bam	alignment/bam/SRR20707149_sorted.bam	alignment/bam/SRR20707151_sorted.bam	alignment/bam/SRR20707152_sorted.bam	alignment/bam/SRR20707153_sorted.bam	alignment/bam/SRR20707154_sorted.bam	alignment/bam/SRR20707155_sorted.bam	alignment/bam/SRR20707156_sorted.bam	alignment/bam/SRR20707157_sorted.bam	alignment/bam/SRR20707158_sorted.bam	alignment/bam/SRR20707159_sorted.bam	alignment/bam/SRR20707160_sorted.bam	alignment/bam/SRR20707161_sorted.bam	alignment/bam/SRR20707162_sorted.bam	alignment/bam/SRR20707163_sorted.bam	alignment/bam/SRR20707164_sorted.bam	alignment/bam/SRR20707165_sorted.bam	alignment/bam/SRR20707166_sorted.bam	alignment/bam/SRR20707167_sorted.bam	alignment/bam/SRR20707168_sorted.bam	alignment/bam/SRR20707169_sorted.bam	alignment/bam/SRR20707170_sorted.bam
YDR125C	0	0	0	5.71652296091385	0	0	0	0	0	0	0	0	0	0	5.85144886473335	0	0	0	0	0	1.61613570745055	0	0	0	0	0	0	0	3.14485621690191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35503159488545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.26489353688564	0	0	0	0	0	0	0	0	0	1.96648174808301	0	0	0	0	0	0	0	0	0	7.59847391997194	0	0	0	0	0	4.81041111798201	0	0	0	0	6.01712625610454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90211870718944	0	0	7.24833397627538	0	0	0	0	0	0	0
YDR338C	0	0	0.908606644545791	0	0	0	0	0	0	0	0	0	0	0	0	1.68520656776679	0	0	0	3.16707591836088	0	0	0	5.69230295520411	0	0	0	0	0	0	0	0	7.41523750046837	0	0	0	0	0	0	1.03838715055454	0	0	7.44450830021151	0	0	0	0	0	0	0	0	5.58147606618618	0	0	0	0	0	0	0	0	0	5.1847134671885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85970736424559	7.7172622990377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1553721741314	0	0	0	0	0	0	0	2.18742505539966	1.23265861574169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR526C	0.654665461274238	0	0	1.0226581641521	0	0	0	0	0	1.39595412319648	0	0.647680918259079	0	0	1.34110851830475	0	0	0	1.46871505182821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20843871125298	0	0	0	0	0	1.06061700338023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.788417177125472	0	0	0.968583525288438	0	0	0	0	0	0	0	0	0	0	1.99736359045195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.613453983666106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32054173583618	0	0	0	0	0
YDR533C	7.58665621057304	8.43264844313023	10.2416285257677	10.3233797789847	8.44926007282521	6.5482420520698	8.26065447180937	9.74140625879367	5.36074796669817	8.00196753956458	5.979346549533	7.12165859120243	6.99486943972625	7.2651845034954	8.85830630362393	6.48598343484897	2.63787653708945	6.63394960452979	5.53519199257005	7.55293425529475	6.89160280756638	4.35243550397009	6.41644765944508	7.85138146919212	3.09079557484519	4.37006140226301	0	7.15724829333012	8.59754778756667	6.27773637461284	7.19770877851706	7.38390411181918	6.91804639208011	6.78477256756958	7.25858820887921	5.60132292149375	6.47295186150992	7.50885026174811	5.55789467176511	8.05848106792203	7.69543251785559	6.4159540342694	6.70256365230209	8.02585729042168	3.80076231189498	6.47627772804897	6.28416899930029	7.33368422811135	6.75126844996433	3.06128940388975	5.48784402845257	0	5.41064393614563	5.10793541516752	7.90727100879294	6.85784979471457	0	3.22385829503631	7.93653606989385	11.2879096203322	10.2035626644811	10.5327653270572	10.6114297247312	8.6713897980113	9.65994986384309	8.6030233568456	7.92839796981513	9.75925305655928	8.87228654166651	7.80082185649543	9.20707071186036	10.1944380807453	8.93700861615694	9.63176720219085	6.74373116728873	8.24715558277998	9.6149266540519	8.67640019576753	7.89505380315544	6.37742472626272	7.59514654492997	7.78090806636186	7.54078028852616	6.30150951767581	8.36316572764369	8.49324918343324	4.64083349991789	7.77374740906372	7.11545011591787	5.0414154843766	6.03154800346633	7.09007123166557	8.14729998192616	7.49206798631566	5.27517748634419	8.29655293824879	6.19149777786552	4.60727887681814	7.03607459210969	7.89941027064115	2.30883717401389	8.14465211970148	3.12852326954804	7.36872004459269	0	3.20490419080815	0	6.38004670515142	4.402212918709	0	6.85460075740249	5.0050820991795	6.59888425114047	4.52925292941191	0.661083257624644	4.95165166404466	6.58058504899759	0	0	5.91659013224344	5.88326652974333	0	2.95638535182815	4.89278256393556	0
YDR272W	7.12302940201787	0	7.20454841108509	7.96959626827834	0	6.35305515624454	0	6.58490233541807	4.30689083551726	0	4.13400864218062	0	5.11875407695	0	0	5.8175365291534	0	5.89435405379962	5.11217055866614	7.61299197350471	0	6.00313296366711	1.82328086404468	4.43190717085226	5.164459288296	0	0	0	0	0	5.68773320745479	0	6.2770925961511	0	0	4.46807428615348	0	1.03780397316048	3.19708001482153	0	4.09622740571455	3.82037853923135	0	3.11039089925238	5.41780362833925	0	0	0	0	4.36404624681251	0	5.17051556213992	4.99770264108341	0	0	0	0	0.946341717656861	6.18835218296481	8.32451753761995	6.90250440880153	8.34859678623533	8.10214343411982	0	0	0	4.90533749600286	5.44803072014242	6.25641727971248	2.9608188734619	5.04729726060105	4.42137985258741	3.19624633719653	7.6466049768819	0	0	0	0	6.00336320909474	0	0	7.04430964130654	3.99564566837143	0	5.80825559824653	6.81358416219363	2.36871615679954	0	0	3.81383918577192	5.27567900984417	0	3.99838067734673	0	0	0	0	6.43398873585244	0	0	1.57406166567541	4.99040324390745	0	5.76875813624204	4.32560188072725	0	0	4.44439364133476	0	0	0	5.21561112943964	5.53998116644883	7.00025599373229	6.81511095048811	0	0	0	6.21761049744878	0	0	5.42393369283311	7.47153012859994	3.86775371292282	3.34417769364236
YDR197W	0	0	0	0	0	0	0	0	0	0	0	0	0	6.53445777219235	2.02393594855259	0	0	2.79344704017771	0	0	0	0	0	6.08264520557179	5.5272564798414	0	0	0	2.67658618382051	2.0522058850596	0	0	4.79666054686963	0	0	0	5.4678939924406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40220190588011	0	0	0	0	5.53210206475329	0	0	0	0	0	3.44376693805607	0	0	0	2.28614735977608	0	6.32473653323674	0	0	4.51193316784779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86004510675805	0	0	0	0	3.04138110030124	0	0	0	0	0	0	0	0	2.98689041691774	3.3573392014411	0	0	0	0	0	3.76694994071416	0	0	0	0	0	0	0	0	0	0	0	2.25621858174626	0
YDR512C	0	3.90043378412401	6.58106514896442	7.43701983956612	4.61448617388401	6.37193173988061	0	0	4.89798354458646	5.71139025205306	0	3.92278736558632	1.42614386252975	1.25662141662924	0	6.33576760013451	0	3.10901625969128	0	0	4.43664709881773	4.13038002896942	0	5.07183000406843	6.13019236213576	0	4.57173993324905	2.20754923236734	5.18199050149517	3.06072611049849	4.25882098905611	0	7.26776101640271	0	4.82521259339707	3.68782850374025	5.48910246268224	6.41359422671068	0	5.71815827884413	5.55490380816689	4.43483307778462	4.89599663832375	0	5.05920068296376	6.1687159223568	0	0	0	0	0	0	2.9098876179391	0	0	0	2.19204410868586	3.48501221909576	0	5.20758730674995	0	7.10917572237769	3.94575529571994	6.05440305817501	1.30786677238842	0	8.12832598769596	0	5.76666736530251	0	5.13767720052872	8.15192544257254	3.19624633719653	5.63066881346057	3.04819866108576	0	4.19002975137043	1.95261495704529	0	5.77097234336502	0	0	0	0	0	0	0	3.74172583131264	0	3.81383918577192	0	0	5.90347357655619	0	5.16712352235576	0	8.04164362685338	1.29917617669356	4.05562248304607	0	5.59866374694111	0	6.55374017151546	2.0633323617581	4.65802407038185	3.4951960158267	3.17260455228309	0	0	0	4.73957893939644	5.3992942026217	4.75569680790543	3.81930807318209	0	0	4.91060664175502	0	4.70601735858228	0	5.30131240079088	0	0	4.13917940807469	0
YDR489W	0	0	0	0	0	0	0	0	0	6.26435963856263	0	0	0	0	0	0	0	0	2.51450286523287	0	0	0	1.82328086404468	0	0	0	6.40139976749357	0	4.36544123129114	0	3.02290095005533	0	0	0	2.74365578261125	0	0	0	0	0	0.821169517958236	0	0	0	0	0	0	0	0	3.89510989745879	0	0	0	0	3.82215636620334	0	0	2.23509000116893	0	1.22129677452641	0	6.38425956120144	0	0	6.15174148266239	2.57060972615648	0	0	0	0	0	7.02178495056626	0	0	6.13097113735713	8.11012680563886	0	0	0	0	2.22156856000357	0	0	4.67102320536445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.71762991697708	0	2.57132353851746	0	7.49385969957226	0	2.15827793529806	0	0.849337304074213	0	0	0	0	0	0.624786204744641	0	0	0	0	0	0	0	0	0	0	0	0
YDR299W	5.85426589684938	2.05886881099034	0	0	2.86109263273562	0	6.4269791063306	0	0	0	0	3.81074130881368	5.88779284779336	3.89661608492294	0	3.83745751678159	0	5.54743885211997	6.45318638484266	5.29699955909551	0	1.5571613445192	2.87718012350769	1.58890992417211	4.06375504426925	0	0	5.51200865949771	0	0	0	3.31237186935016	0	0	5.52392146169033	1.57586547376426	4.22471957529082	0	5.02311062614686	1.63592169651702	5.40630657342407	0	0	1.54054382212344	5.67187814976301	2.80381906833597	0	3.73676407581701	0	0	0	0	0	4.93293032422961	0	6.82164281055345	0	0	1.93380271888252	0	0	0	0	0	0	0	0	0	0	0	2.89011484037399	0	0	0.900625924085165	0	0	0	0	0	0	0	0	0	0	0	0	0	3.86939173578955	0	0	0	0	1.04973287844921	3.10351055054598	2.72002139953733	4.50451643918529	0	4.15381803100277	0	4.82953049794004	0	0	5.81568398486874	6.6452202957027	0	2.8410993493222	3.29548861678945	4.33442789674616	0	0	0	3.09895989131063	5.99706534289065	1.61871909131115	4.79381247654675	3.58886508371762	3.21844342698956	0	5.46919347783813	4.04222296688034	1.70519670671158	0	4.73848246970795	4.00984035296361	0
YDL015C	3.42790979427039	0	0	7.32080471563722	5.38290065047528	0	0	0	0	4.04443267503986	6.26985816511148	4.95570037213324	0	5.549937904514	0	5.8175365291534	0	5.08976971828296	6.2997780134859	0	3.36385471600691	3.66180151792768	5.08767744890772	2.00444009282129	6.01291038342547	0	0	7.71211346245393	7.03267624949481	1.63146015173665	5.47300817866624	0	0	0	5.33320224903948	0	5.37979766894338	2.87156782290181	0	0	5.32584411004344	4.30398465546805	5.43786397084234	4.32843537972911	0	0	0	3.73676407581701	2.3082855504764	0	0	1.47529788826027	4.04216643115514	3.15040357811821	4.58512200201598	4.89468987061499	1.94696277837271	6.12094350942078	5.77060644062434	7.23011596048191	0	6.27867229488744	0	0	2.44022291695962	2.57060972615648	0	4.30872427649048	6.38408183631395	5.41560064062033	0	7.03588996118354	0	0	5.88689831232791	0	3.70064010712754	0	0	2.15653072399813	4.40272311243672	6.00463758273127	7.16757269053722	1.68930847020493	0	5.53790963673611	0	6.87464402552972	0	0	2.08857556300375	4.7132824789086	5.58755841752686	0	2.72002139953733	0	0	5.8390526470744	0	5.68075014851865	5.11337137736951	6.79716289477854	6.27328179464006	6.6375621357872	0	0	1.76766303166348	6.76625005015584	6.09894670167996	0	0	4.567060156592	0	2.85061293611038	0	7.49302971371293	2.76881410708323	6.16164295483348	1.52734740309654	5.65594594870243	0	6.82074065639029	3.38770380372815	1.70771291486816	5.49988370555158
YDR304C	7.2317513540584	6.55609043133028	5.96361772537793	0	5.46193351265697	5.77689016103804	6.88534095859719	2.60085326788422	0	6.33895281060019	4.54550583193956	6.93383978558772	5.31496186190029	7.18480547734249	0	7.73959823358262	0	6.46430139630478	2.35748341188139	5.8696779082291	7.55405394330913	5.41849240284405	6.18433048557117	5.23457830819073	6.42235172177748	0	2.01345227787206	7.74493529320964	7.59396330542125	4.87413624717023	7.9610682485778	0	6.57613159278922	1.31413833806187	6.03085440946725	7.12598159776481	5.35690660512213	6.16103525604529	7.04150691143215	4.95591769991169	5.29799417071359	6.47797063826722	7.60196805315916	8.25047646071126	3.11171592305005	0	0	4.45703611891023	0	5.88169179191009	0	5.19409531283664	4.62170244912303	2.30437074356002	8.65659088655511	6.00549426773577	0	5.59323388443577	7.86851555392474	8.41171562885884	6.80030390355031	7.70600656227678	4.89816736145561	0	6.18138027278442	1.79506130681893	0	7.51495319444095	5.36043604071934	5.83854892006725	7.42644247022698	7.04985840338257	6.61723861574614	6.83996872113771	0	0	6.87365934797914	3.6418950535709	6.45852613916009	3.71198495014254	5.36821055634172	7.28363519884624	6.98737039254505	0	6.90399841255774	6.08973662771165	0	0	4.95079358834293	5.0414154843766	0	7.00193411856544	1.6508991876633	4.24051898718899	5.89924021263797	8.09505421594537	0	0	0	5.85367067430104	5.53855705909906	5.92578310661356	1.68390729420956	4.78114364142392	6.48102985811468	6.59346898120358	3.17260455228309	3.29102887734583	0	0	0	0	4.23920064966069	6.61967796553872	5.23342708372927	6.27009566294674	6.90450621587815	0	4.59801737126642	6.32863427403149	5.74820512719092	3.58474420475152	5.25511263353072	2.00787764458334	0
YDR271C	1.44506589884347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11588993859083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.797325124373346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12761521360483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL181W	0	0	0	0	0	0	0	4.91322958586619	0	0	0	3.5565899170205	3.67930259093043	3.42297128993816	0	0	2.63787653708945	0	4.35369590732536	4.54536814815157	5.04507981057539	1.5571613445192	0	2.81242819981296	2.83843704894529	0	0	2.54230749940233	0.985952446589539	5.02121152073508	3.42223356721531	0	0	6.20633748810566	1.71328295040938	0	3.25106494772864	0	0	3.8251880194102	3.81108470113678	0	0	0	0	5.88555629127821	4.65796366309938	0	0	0	0	0	4.57316774482549	4.22711247773392	0	0	0	0.946341717656861	0	5.53210206475329	0	0	0	0	3.30078438134139	6.52983940081747	0	3.09205796974032	1.36280360889718	0	0	0	0	0	0	0	0	0	0	5.25466792151458	0	0	5.37554360182187	0	0	0	0	3.27264731806552	0	0	0	4.53633800693071	0	1.89240170112057	0	1.77016488533039	0	0	2.41720885052639	1.85309118719663	0	4.45755684275358	0	0	0	0	4.8608913088898	3.1681898459887	0	0.744159593641141	0	2.94993053410088	1.05933077053951	0	0	2.05385654964036	0	0	0	0	2.6496259757404	0	5.80142571000034	0	0
YDR367W	5.75036745697358	2.26300849117529	0	6.79944348119751	0	0	0	6.93775486608893	0	0	0	0	0	5.98916148621264	0	0	4.05939389021478	5.93489332172952	7.44980084473241	0	0	0	0	4.43190717085226	2.53237609281172	0	0	3.4128356180451	4.22119409433164	7.81034754920633	5.95214777434496	0	0	0	0	0	5.55091901454117	7.19306021986602	5.61054505205157	0	0	0	6.2770650810401	0	0	0	0	0	0	0	2.17313061324208	0	0	0	2.92070998726176	0	2.89241909212683	2.71410942159892	0	6.18793292078481	0	0	0	0	7.29178614992913	0	0	0	0	0	0	5.29650272374186	0	0	6.21810357274127	0	0	0	0	2.41224445085092	5.34672151422431	0	0	0	0	0	0	0	0	4.50917487738977	0	0	0	0	0	0	8.38466198078092	0	0	4.22001700687191	0	0	0	5.25150075186005	0	0	0	0	0	6.40428638143486	0	4.567060156592	5.47114140706899	0	0	5.6244775434978	0	0	0	7.73240914114323	0	0	2.33829916095803	0	0
YDR085C	0	0	0	0	6.92616356839321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44319781799557	0	0	0	0	0	0	0	5.32929395490548	4.64530976509194	0	0	0	0	0	0	0	0	0	0	6.26459223860841	0	0	0	0	0	0	0	0	0	0	0	4.32128199272906	0	0	0	0	0	0	1.26921549552451	0	0	1.68287997282317	0	0	4.16761061502724	0	9.13506693375755	7.85693324995085	0	6.46342901957851	7.7029566292205	6.49776478721875	5.17442818050299	0	0	8.0458254191255	6.56626883400028	7.34199226937942	0	7.61765416501361	0	1.50185169438032	0	0	6.85670654091662	0	0	0	0	0	3.93681962455433	0	6.0963299723665	0	0	0	0	0	0	0	0	3.7542052851264	0	0	0	0	0	0	0	0	1.57438158980501	4.40472302484191	0	0	0	5.04643864826663	0	0	0	0	0	0	0	6.63243966022361	0
YDL097C	7.44645278062404	8.10779471853015	0.908606644545791	8.73135903309259	0	8.46811061059972	0	0	7.70716365054397	7.5532153682866	7.01480132744256	6.98636337883655	6.26542501239918	7.09968257214905	7.44527044591517	5.97829180775859	6.79060424617147	6.17380929629751	6.76597114470842	7.75836040680607	0	0	6.77525950011039	1.00296157969432	7.62347712756629	6.77125029261894	0	7.20521106676934	8.01079415901127	0	7.41047741304243	0.802812232082545	5.19866228349878	7.72852164394726	0	0	6.11197980062544	5.20184568750175	6.74447166534553	6.28423472083714	9.33176080218616	6.72813321000867	7.19476013782012	9.39442532644888	8.38796737727089	7.07424601924526	6.78883898146813	4.9922553126419	5.08496474467297	3.97217484877447	7.32827506617684	4.03828025875231	6.85595717619568	0	0	0	0	3.5997655211289	9.00264790331923	8.08378288461581	8.75001395354413	8.01632331428955	8.40779904014999	6.47564764866072	5.92523880749755	7.3579033651595	8.90922673668733	7.21949082951048	6.06646560744814	7.4631786932457	8.13466861428151	8.78197432992857	3.19624633719653	6.22273579467974	7.21545759816864	8.23896220856157	5.76176431795209	6.98680632944358	0	4.04988033240881	8.54734797850663	6.38271372739775	5.48834514038384	0	9.17829128679376	8.21446286886876	0	3.0749232428834	0	7.21963391761187	0	6.33511603007802	7.66716613534342	5.81597396960893	6.9373086382153	0	1.89537160163942	1.29917617669356	6.72875135422045	4.72651301587744	7.76505230495002	6.68901876581807	7.23242517279671	0	5.86178129653056	8.48626470854802	3.94767705820497	4.89535378169015	8.27741694001342	0	0	6.95151685346666	4.46840799920877	6.02683763293205	1.7333881583798	8.01360244708433	0	0	5.92158379547951	2.58303664205153	2.0051526971797	7.08457199952632	4.73848246970795	6.28648348000661	0
YDL139C	0	0	0	0	0	4.56123726279104	0	1.18053827024964	0	0	0.870164106420093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33070889579223	0	0	0	0	0	2.1435867936216	0	0	0	0	0	0	4.95440416398626	0	0	0	4.24401895998344	0	0	0	0	0	0	0	0	0	4.58483567384749	0	0	0	0	0	0	0	0	0	3.07226132255607	5.83604935898211	0	0	0	0	0	6.39729338382747	2.98823133645481	0	0	4.64406459374172	0	0	0	0	0	0	0	6.6913350686881	3.35052390600157	0	0	0	0	0	1.59387895493298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.46202954353311	0	0	0	0	0	0	0	0	0
YDR200C	0	6.12993758409837	0	1.0226581641521	0	0	0	0	6.89199140685197	0.860615383136854	0	5.28412191462931	0	0	7.35355849412597	5.97829180775859	0	5.35172730594912	0	0	0	0	0	0	0	0	5.54108363212189	0	1.97887704167734	0	0.720716488201816	0	0	0	2.97033544842923	7.2375108544789	2.30235489140181	0	0	0	0	0	2.08999641528532	6.59174028650674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2275178935344	3.75970917179349	6.64423448860331	0	0	0	0	3.51127942729974	3.74006775584906	0	0	0	0	3.50782549179817	0	7.20520460353328	0	2.44626724774823	0	2.55352959114778	0	1.16204241648256	0	5.37992060134935	0	2.59609948448629	6.62034202417149	6.5758562037767	0	0	0	0	0	0	0	5.42434635037863	0	0	0	0	0	1.37731058409379	0	0	0	0	0	0	4.59995921067486	0	0	0	0	0	0	5.59781927435762	0	0.811861698994633	0
YDR191W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48552399837508	0	0	0	0	0	0	0	0	0	4.12155649867288	0	0	0	4.80565682991099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94575529571994	1.05179402259575	0	0	0	7.40178064414813	0	0	0	0	0	0	0	0	5.74168001581562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.55789446373143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.872460071534755	8.25437998189574	1.17315026787126	0	0	0	0	0	0
YDR451C	0	3.70410397893177	0	0	0	0	0	0	5.22235644789388	2.91197941323114	0	0	0	4.91535175756734	0	0	6.98161944917251	5.93489332172952	7.99416751672297	0	4.43664709881773	5.0468076304246	4.53698182784989	0	0	0	0	0	3.14485621690191	0	0	6.27953313886028	0	0	7.09385758640698	0	5.95316393344169	0	0.663247413647009	0	4.22011841139812	0	0	0	0	0	0	4.87589717352247	0	0	0	0	0	0	5.45019554922998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76226195306387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14148585980916	0	0	2.5414798393033	3.86798434243719	0	0	6.68505207455241	0	5.45401991935654	0	4.93900966043185	3.27195492121885	0	1.38036722685896	0	4.23070946495011	5.32732444844474	0	7.14393008395753	0	0	0	0	0	0	0	6.39003362141486	0	0	0	0	0
YDR469W	0	0	0	0	0	0	0	0	0	0	0	3.62444681709076	0	0	0	0	0	1.82482767647156	0.668346910412754	0	4.68853506786562	6.85326977711303	0	0	0	0	2.01345227787206	6.31123960631573	4.06090576850953	0	0	0	0	0	4.53734884109879	0	0	0	0	4.3198161393884	4.38803658478553	4.30398465546805	3.01039530643441	0	0	0	6.20431660347094	3.07019740629238	0	0	0	4.4831660647838	3.53454030682551	5.70635801224151	2.35265026315121	0	1.27965544797954	2.90474633494152	0	0	0	0	0	0	0	0	0	0	0	5.51069181040565	0	0	0	0	0.788417177125472	0	0	0	0	0	0.687658326263236	0	0	6.69140794174526	2.54290906073923	3.42510691875886	0	0	0	0	0	2.81880884551538	0	5.70031532054033	0	0	0	0	0	0	0	0	0	0	0	0	1.38036722685896	5.07705693993662	0	0	0	0	3.96657093602014	4.7672814663036	4.49230000327442	3.38631883103125	0	0	0	0	0	4.07123838558175	0	0	2.66463310994543
YDR470C	0	0	0	0	0	0	0	0	0	7.46936130389018	0	1.9385640256758	0	7.22555470264256	0	0	0	0	7.32810936426484	0	0	0	0	0	0	0	0	6.94765962798477	0.575612679442884	0	1.84478780094959	0	0	0	5.73926523728144	0	0	0	0	0	4.33420658369663	0	0	1.54054382212344	0	0	3.36810550903628	0	0	0	0	1.47529788826027	0	3.68016216996127	0	0	7.66050363663113	0	5.2882930349488	6.23969342195503	0	0	0	0	0	0	4.25586521209627	0	0	3.65907463048553	6.11703993686413	0	0	0	5.81418034170068	0	4.91907314818544	0	6.40499772931264	0	0	1.90615544126757	0	0	7.48104662071408	0	0	0	0	0	0	5.26093176960184	0	4.32104000834972	1.92387669156292	0	1.89537160163942	5.64211197667402	3.61912569064426	0	0	0	0	0	5.90412016865776	0	0	0	0	0	0	0	7.32501572750329	0	0	0	0	0	0	0	0	1.90671596147534	0	0	0
